url;clearurl;name;shortname;id;vendor;vendorCode;price;oldprice;picture;serie;avaible;groupName;keyPhrases;mainTitle;subTitle;text;suburl;API_Error
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2F115600kq1-smyvnaya-klavisha-sigma-40-belalyuminii%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/115600kq1-smyvnaya-klavisha-sigma-40-belalyuminii/;Смывная клавиша Geberit Sigma40 белый/матовый алюминий для двойного смыва со встроенной системой удаления запаха 115.600.KQ.1;Смывная клавиша;153649;Geberit;115.600.KQ.1;71260;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/49/36/153649/images/90595/90595.970.jpg;Sigma 40;В наличии;_153649_Смывная клавиша Geberit Sigma40 белый/матовый алюминий для двойного смыва со встроенной системой удаления запаха 115.600.KQ.1;['Geberit 115.600.KQ.1', '115.600.KQ.1', 'Sigma 40 115.600.KQ.1', 'Смывная клавиша 115.600.KQ.1'];['Смывная клавиша Sigma 40 115.600.KQ.1', 'Смывная клавиша Geberit 115.600.KQ.1'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Geberit#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fsetventicello7_komplekt_villeroy_boch_venticello_458124211_4611rsr1%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/setventicello7_komplekt_villeroy_boch_venticello_458124211_4611rsr1/;Комплект подвесной унитаз Villeroy & Boch Venticello 4611RSR1 + система инсталляции Geberit 458.124.21.1;Комплект;629817;Villeroy Boch;SET4611RSR1/3;81780;82690;https://santehmoll.ru/wa-data/public/shop/products/17/98/629817/images/267135/267135.970.jpg;Venticello;В наличии;_629817_Комплект подвесной унитаз Villeroy & Boch Venticello 4611RSR1 + система инсталляции Geberit 458.124.21.1;['Villeroy Boch SET4611RSR1-3', 'SET4611RSR1-3', 'Venticello SET4611RSR1-3', 'Комплект SET4611RSR1-3'];['Комплект Venticello SET4611RSR1-3', 'Комплект Villeroy & Boch SET4611RSR1-3'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Villeroy-Boch#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2F111375005_geberit_duofix_installyaciya_dlya_unitaza_podvesnogo_s_ploshchadkoy_dlya_krepleniya_poruchney_%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/111375005_geberit_duofix_installyaciya_dlya_unitaza_podvesnogo_s_ploshchadkoy_dlya_krepleniya_poruchney_/;Монтажный элемент для подвесного унитаза, H112, Sigma 12 см, для лиц с ограниченными возможностями Geberit Duofix 111.375.00.5;Монтажный элемент;222848;Geberit;111.375.00.5;62969;158487;https://santehmoll.ru/wa-data/public/shop/products/48/28/222848/images/238574/238574.970.jpg;Duofix Sigma;Под заказ;_222848_Монтажный элемент для подвесного унитаза, H112, Sigma 12 см, для лиц с ограниченными возможностями Geberit Duofix 111.375.00.5;['Geberit 111.375.00.5', '111.375.00.5', 'Duofix Sigma 111.375.00.5', 'Монтажный элемент 111.375.00.5'];['Монтажный элемент Duofix Sigma 111.375.00.5', 'Монтажный элемент Geberit 111.375.00.5'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Geberit#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fe4440_00_111362005_115770215%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/e4440_00_111362005_115770215/;Комплект подвесной унитаз Jacob Delafon Presquile E4440-00 + система инсталляции Geberit 111.362.00.5 + 115.770.21.5;Комплект;902084;Jacob Delafon;SETE444000/25;83990;90315;https://santehmoll.ru/wa-data/public/shop/products/84/20/902084/images/556595/556595.970.jpg;Presquile;В наличии;_902084_Комплект подвесной унитаз Jacob Delafon Presquile E4440-00 + система инсталляции Geberit 111.362.00.5 + 115.770.21.5;['Jacob Delafon SETE444000-25', 'SETE444000-25', 'Presquile SETE444000-25', 'Комплект SETE444000-25'];['Комплект Presquile SETE444000-25', 'Комплект Jacob Delafon SETE444000-25'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Jacob-Delafon#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fe1292-09-00-umyvalnik-stillness-120x52-bel%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/e1292-09-00-umyvalnik-stillness-120x52-bel/;Раковина с отверстием для смесителя, без отверстия для ручки донного клапана Jacob Delafon Stillness E1292-09-00;Раковина с отверстием;116280;Jacob Delafon;E1292-09-00;121090;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/80/62/116280/images/110943/110943.970.jpg;Stillness;В наличии;_116280_Раковина с отверстием для смесителя, без отверстия для ручки донного клапана Jacob Delafon Stillness E1292-09-00;['Jacob Delafon E1292-09-00', 'E1292-09-00', 'Stillness E1292-09-00', 'Раковина с отверстием E1292-09-00'];['Раковина с отверстием Stillness E1292-09-00', 'Раковина с отверстием Jacob Delafon E1292-09-00'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Jacob-Delafon#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fe1292-00-umyvalnik-stillness-120x52-bel%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/e1292-00-umyvalnik-stillness-120x52-bel/;Раковина с отверстием для смесителя и отверстием для ручки донного клапана Jacob Delafon Stillness E1292-00;Раковина с отверстием;22284;Jacob Delafon;E1292-00;139040;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/84/22/22284/images/110945/110945.970.jpg;Stillness;Нет в наличии;_22284_Раковина с отверстием для смесителя и отверстием для ручки донного клапана Jacob Delafon Stillness E1292-00;['Jacob Delafon E1292-00', 'E1292-00', 'Stillness E1292-00', 'Раковина с отверстием E1292-00'];['Раковина с отверстием Stillness E1292-00', 'Раковина с отверстием Jacob Delafon E1292-00'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Jacob-Delafon#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fexj122_00_rakovina_mebelnaya_soprano_otv_d_vstr_smes_sprava_i_sleva_140kh54_belyy_%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/exj122_00_rakovina_mebelnaya_soprano_otv_d_vstr_smes_sprava_i_sleva_140kh54_belyy_/;Подвесная раковина-столешница с отверстиями для встраиваемых смесителей 140 см Jacob Delafon Soprano EXJ122-00;Подвесная раковина;180215;Jacob Delafon;EXJ12200;70610;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/15/02/180215/images/561115/561115.970.jpg;Soprano;В наличии;_180215_Подвесная раковина-столешница с отверстиями для встраиваемых смесителей 140 см Jacob Delafon Soprano EXJ122-00;['Jacob Delafon EXJ12200', 'EXJ12200', 'Soprano EXJ12200', 'Подвесная раковина EXJ12200'];['Подвесная раковина Soprano EXJ12200', 'Подвесная раковина Jacob Delafon EXJ12200'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Jacob-Delafon#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2F115722211_smesitel_hytronic60_ik_khrom_glyanc_%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/115722211_smesitel_hytronic60_ik_khrom_glyanc_/;Сенсорный смеситель для раковины Geberit тип 60, питание от сети, с миксером и ручкой 115.722.21.1;Сенсорный смеситель;223238;Geberit;115.722.21.1;106115;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/38/32/223238/images/240106/240106.970.jpg;Don't exist Series;В наличии;_223238_Сенсорный смеситель для раковины Geberit тип 60, питание от сети, с миксером и ручкой 115.722.21.1;['Geberit 115.722.21.1', '115.722.21.1', 'Сенсорный смеситель 115.722.21.1'];['Сенсорный смеситель 115.722.21.1', 'Сенсорный смеситель Geberit 115.722.21.1'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Geberit#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2F115600kq1-smyvnaya-klavisha-sigma-40-belalyuminii%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/115600kq1-smyvnaya-klavisha-sigma-40-belalyuminii/;Смывная клавиша Geberit Sigma40 белый/матовый алюминий для двойного смыва со встроенной системой удаления запаха 115.600.KQ.1;Смывная клавиша;153649;Geberit;115.600.KQ.1;71260;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/49/36/153649/images/90595/90595.970.jpg;Sigma 40;В наличии;_153649_Смывная клавиша Geberit Sigma40 белый/матовый алюминий для двойного смыва со встроенной системой удаления запаха 115.600.KQ.1;['Geberit 115.600.KQ.1', '115.600.KQ.1', 'Sigma 40 115.600.KQ.1', 'Смывная клавиша 115.600.KQ.1'];['Смывная клавиша Sigma 40 115.600.KQ.1', 'Смывная клавиша Geberit 115.600.KQ.1'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Geberit#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fsetventicello7_komplekt_villeroy_boch_venticello_458124211_4611rsr1%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/setventicello7_komplekt_villeroy_boch_venticello_458124211_4611rsr1/;Комплект подвесной унитаз Villeroy & Boch Venticello 4611RSR1 + система инсталляции Geberit 458.124.21.1;Комплект;629817;Villeroy Boch;SET4611RSR1/3;81780;82690;https://santehmoll.ru/wa-data/public/shop/products/17/98/629817/images/267135/267135.970.jpg;Venticello;В наличии;_629817_Комплект подвесной унитаз Villeroy & Boch Venticello 4611RSR1 + система инсталляции Geberit 458.124.21.1;['Villeroy Boch SET4611RSR1-3', 'SET4611RSR1-3', 'Venticello SET4611RSR1-3', 'Комплект SET4611RSR1-3'];['Комплект Venticello SET4611RSR1-3', 'Комплект Villeroy & Boch SET4611RSR1-3'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Villeroy-Boch#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fkomplekt_podvesnoy_unitaz_villeroy_boch_venticello_4611rsr1_92246100_92249061%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/komplekt_podvesnoy_unitaz_villeroy_boch_venticello_4611rsr1_92246100_92249061/;Комплект подвесной унитаз Villeroy & Boch Venticello 4611RSR1 + система инсталляции Villeroy & Boch 92246100 + 92249061;Комплект;749083;Villeroy Boch;SET4611RSR1/18;85160;89644;https://santehmoll.ru/wa-data/public/shop/products/83/90/749083/images/392607/392607.970.jpg;Venticello;В наличии;_749083_Комплект подвесной унитаз Villeroy & Boch Venticello 4611RSR1 + система инсталляции Villeroy & Boch 92246100 + 92249061;['Villeroy Boch SET4611RSR1-18', 'SET4611RSR1-18', 'Venticello SET4611RSR1-18', 'Комплект SET4611RSR1-18'];['Комплект Venticello SET4611RSR1-18', 'Комплект Villeroy & Boch SET4611RSR1-18'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Villeroy-Boch#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fvintage_vdpm_03_24_sw_napolnyy_smesitel_dlya_vanny_s_ruchnym_dushem%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/vintage_vdpm_03_24_sw_napolnyy_smesitel_dlya_vanny_s_ruchnym_dushem/;Напольный смеситель для ванны с ручным душем золото 24 карат, ручка Swarovski Cezares Vintage VINTAGE-VDPM-03/24-Sw;Напольный смеситель;177784;Cezares;VINTAGE-VDPM-03/24-Sw;115700;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/84/77/177784/images/101011/101011.970.jpg;Vintage;В наличии;_177784_Напольный смеситель для ванны с ручным душем золото 24 карат, ручка Swarovski Cezares Vintage VINTAGE-VDPM-03/24-Sw;['Cezares VINTAGE-VDPM-03-24-Sw', 'VINTAGE-VDPM-03-24-Sw', 'Vintage VINTAGE-VDPM-03-24-Sw', 'Напольный смеситель VINTAGE-VDPM-03-24-Sw'];['Напольный смеситель Vintage VINTAGE-VDPM-03-24-Sw', 'Напольный смеситель Cezares VINTAGE-VDPM-03-24-Sw'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Cezares#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fdiamond_cd_03_24_sw_dushevaya_kolonna_so_smesitelem_verkhnim_i_ruchnym_dushem%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/diamond_cd_03_24_sw_dushevaya_kolonna_so_smesitelem_verkhnim_i_ruchnym_dushem/;Душевая колонная со смесителем, верхним и ручным душем золото 24 карат, ручки Swarovski Cezares Diamond DIAMOND-CD-03/24-Sw;Душевая колонна;177520;Cezares;DIAMOND-CD-03/24-Sw;162160;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/20/75/177520/images/122292/122292.970.jpg;Diamond;В наличии;_177520_Душевая колонная со смесителем, верхним и ручным душем золото 24 карат, ручки Swarovski Cezares Diamond DIAMOND-CD-03/24-Sw;['Cezares DIAMOND-CD-03-24-Sw', 'DIAMOND-CD-03-24-Sw', 'Diamond DIAMOND-CD-03-24-Sw', 'Душевая колонна DIAMOND-CD-03-24-Sw'];['Душевая колонна Diamond DIAMOND-CD-03-24-Sw', 'Душевая колонна Cezares DIAMOND-CD-03-24-Sw'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Cezares#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fdiamond_d_03_24_sw_smesitel_dlya_dusha_s_ruchnym_dushem_shlangom_150sm_i_derzhatelem%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/diamond_d_03_24_sw_smesitel_dlya_dusha_s_ruchnym_dushem_shlangom_150sm_i_derzhatelem/;Смеситель для душа с ручным душем золото 24 карат, ручки Swarovski Cezares Diamond DIAMOND-D-03/24-Sw;Смеситель для душа;177553;Cezares;DIAMOND-D-03/24-Sw;60780;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/53/75/177553/images/109604/109604.970.jpg;Diamond;В наличии;_177553_Смеситель для душа с ручным душем золото 24 карат, ручки Swarovski Cezares Diamond DIAMOND-D-03/24-Sw;['Cezares DIAMOND-D-03-24-Sw', 'DIAMOND-D-03-24-Sw', 'Diamond DIAMOND-D-03-24-Sw', 'Смеситель для душа DIAMONDD0324Sw'];['Смеситель для душа Diamond DIAMOND-D-03-24-Sw', 'Смеситель для душа Cezares DIAMOND-D-03-24-Sw'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Cezares#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fdiamond_vd_03_24_sw_smesitel_dlya_vanny_s_ruchnym_dushem%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/diamond_vd_03_24_sw_smesitel_dlya_vanny_s_ruchnym_dushem/;Смеситель для ванны с ручным душем золото 24 карат, ручки Swarovski Cezares Diamond DIAMOND-VD-03/24-Sw;Смеситель для ванны;177560;Cezares;DIAMOND-VD-03/24-Sw;96820;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/60/75/177560/images/109641/109641.970.jpg;Diamond;В наличии;_177560_Смеситель для ванны с ручным душем золото 24 карат, ручки Swarovski Cezares Diamond DIAMOND-VD-03/24-Sw;['Cezares DIAMOND-VD-03-24-Sw', 'DIAMOND-VD-03-24-Sw', 'Diamond DIAMOND-VD-03-24-Sw', 'Смеситель для ванны DIAMONDVD0324Sw'];['Смеситель для ванны Diamond DIAMOND-VD-03-24-Sw', 'Смеситель для ванны Cezares DIAMOND-VD-03-24-Sw'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Cezares#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fdiamond_vdf_03_24_sw_smesitel_dlya_vanny_s_ruchnym_dushem_i_povortnym_izlivom%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/diamond_vdf_03_24_sw_smesitel_dlya_vanny_s_ruchnym_dushem_i_povortnym_izlivom/;Смеситель для ванны с ручным душем золото 24 карат, ручки Swarovski Cezares Diamond DIAMOND-VDF-03/24-Sw;Смеситель для ванны;177544;Cezares;DIAMOND-VDF-03/24-Sw;98330;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/44/75/177544/images/109602/109602.970.jpg;Diamond;В наличии;_177544_Смеситель для ванны с ручным душем золото 24 карат, ручки Swarovski Cezares Diamond DIAMOND-VDF-03/24-Sw;['Cezares DIAMOND-VDF-03-24-Sw', 'DIAMOND-VDF-03-24-Sw', 'Diamond DIAMOND-VDF-03-24-Sw', 'Смеситель для ванны DIAMONDVDF0324Sw'];['Смеситель для ванны Diamond DIAMOND-VDF-03-24-Sw', 'Смеситель для ванны Cezares DIAMOND-VDF-03-24-Sw'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Cezares#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Folimp_bvd_03_24_o_smesitel_na_bort_vanny_s_vydvizhnym_dushem_i_pereklyuchatelem%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/olimp_bvd_03_24_o_smesitel_na_bort_vanny_s_vydvizhnym_dushem_i_pereklyuchatelem/;Смеситель на борт ванны с выдвижным душем и переключателем золото 24 карата, ручки металл Cezares Olimp OLIMP-BVD-03/24-O;Смеситель на борт;176916;Cezares;OLIMPBVD03/24O;113050;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/16/69/176916/images/98795/98795.970.jpg;Olimp;В наличии;_176916_Смеситель на борт ванны с выдвижным душем и переключателем золото 24 карата, ручки металл Cezares Olimp OLIMP-BVD-03/24-O;['Cezares OLIMPBVD03-24O', 'OLIMPBVD03-24O', 'Olimp OLIMPBVD03-24O', 'Смеситель на борт OLIMPBVD03-24O'];['Смеситель на борт Olimp OLIMPBVD03-24O', 'Смеситель на борт Cezares OLIMPBVD03-24O'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Cezares#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Felite_cd_t_03_24_bi_dushevaya_kolonna_s_termostaticheskim_smesitelem_verkhnim_i_ruchnym_dushem%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/elite_cd_t_03_24_bi_dushevaya_kolonna_s_termostaticheskim_smesitelem_verkhnim_i_ruchnym_dushem/;Душевая колонна с термостатическим смесителем золото 24 карат, ручка белая Cezares Elite ELITE-CD-T-03/24-Bi;Душевая колонна;178148;Cezares;ELITECDT03/24BI;194010;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/48/81/178148/images/122328/122328.970.jpg;Elite;В наличии;_178148_Душевая колонна с термостатическим смесителем золото 24 карат, ручка белая Cezares Elite ELITE-CD-T-03/24-Bi;['Cezares ELITECDT03-24BI', 'ELITECDT03-24BI', 'Elite ELITECDT03-24BI', 'Душевая колонна ELITECDT03-24BI'];['Душевая колонна Elite ELITECDT03-24BI', 'Душевая колонна Cezares ELITECDT03-24BI'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Cezares#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fkomplekt_podvesnoy_unitaz_500784011_sistema_installyacii_111300005_geberit%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/komplekt_podvesnoy_unitaz_500784011_sistema_installyacii_111300005_geberit/;Комплект подвесной унитаз 500.784.01.1 + система инсталляции 111.300.00.5 + 111.815.00.1 + 115.883.01.1 Geberit iCon 500.300.01.I;Комплект;802243;Geberit;500.300.01.I;281750;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/43/22/802243/images/462812/462812.970.jpg;iCon;В наличии;_802243_Комплект подвесной унитаз 500.784.01.1 + система инсталляции 111.300.00.5 + 111.815.00.1 + 115.883.01.1 Geberit iCon 500.300.01.I;['Geberit 500.300.01.I', '500.300.01.I', 'iCon 500.300.01.I', 'Комплект 500.300.01.I'];['Комплект iCon 500.300.01.I', 'Комплект Geberit 500.300.01.I'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Geberit#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fset2536090000_5_komplekt_duravit_durastyle_2536090000_0063790000_111362005%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/set2536090000_5_komplekt_duravit_durastyle_2536090000_0063790000_111362005/;Комплект подвесной унитаз Duravit Durastyle 2536090000 + 0063790000 + система инсталляции Geberit 111.362.00.5;Комплект;632189;Duravit;SET2536090000/5;63160;66480;https://santehmoll.ru/wa-data/public/shop/products/89/21/632189/images/280808/280808.970.jpg;DuraStyle;В наличии;_632189_Комплект подвесной унитаз Duravit Durastyle 2536090000 + 0063790000 + система инсталляции Geberit 111.362.00.5;['Duravit SET2536090000-5', 'SET2536090000-5', 'DuraStyle SET2536090000-5', 'Комплект SET2536090000-5'];['Комплект DuraStyle SET2536090000-5', 'Комплект Duravit SET2536090000-5'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Duravit#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fkomplekt_podvesnoy_unitaz_duravit_durastyle_2536090000_0063790000_92246100_92249061%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/komplekt_podvesnoy_unitaz_duravit_durastyle_2536090000_0063790000_92246100_92249061/;Комплект подвесной унитаз Duravit Durastyle 2536090000 + 0063790000 + система инсталляции Villeroy & Boch 92246100 + 92249061;Комплект;749100;Duravit;SET2536090000/18;61520;66154;https://santehmoll.ru/wa-data/public/shop/products/00/91/749100/images/391793/391793.970.jpg;DuraStyle;В наличии;_749100_Комплект подвесной унитаз Duravit Durastyle 2536090000 + 0063790000 + система инсталляции Villeroy & Boch 92246100 + 92249061;['Duravit SET2536090000-18', 'SET2536090000-18', 'DuraStyle SET2536090000-18', 'Комплект SET2536090000-18'];['Комплект DuraStyle SET2536090000-18', 'Комплект Duravit SET2536090000-18'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Duravit#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Fdushevoe_ograzhdenie_1000x1000x200014%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/dushevoe_ograzhdenie_1000x1000x200014/;Душевой уголок Cezares Bergamo-Arco 100x100 см прозрачное стекло BERGAMO-R-2-100-ARCO-C-Cr-IV;Душевой уголок;185586;Cezares;BERGAMO-R-2-100-ARCO-C-Cr-IV;74500;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/86/55/185586/images/136068/136068.970.jpg;Bergamo-R-2-Arco;В наличии;_185586_Душевой уголок Cezares Bergamo-Arco 100x100 см прозрачное стекло BERGAMO-R-2-100-ARCO-C-Cr-IV;['Cezares BERGAMOR2100ARCOCCrIV', 'BERGAMOR2100ARCOCCrIV', 'BergamoR2Arco BERGAMOR2100ARCOCCrIV', 'Душевой уголок BERGAMOR2100ARCOCCrIV'];['Душевой уголок BERGAMO-R-2-100-ARCO-C-Cr-IV', 'Душевой уголок Cezares BERGAMO-R-2-100-ARCO-C-Cr-IV'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];Error! Ad's text is too long;#Cezares#;None
https://ad.admitad.com/g/dra8qamlvk037e654884d22e56a5b7/?f_id=18282&ulp=https%3A%2F%2Fsantehmoll.ru%2Fproduct%2Ftw_veronica_baza_s_rakovinoy_simas_ar874bi_1_105_56sm_2_verkhyashch_3_rasp_dv_i_1_vydv_yashchik_dovod3%2F%3Futm_source%3Dadmitad&i=5;https://santehmoll.ru/product/tw_veronica_baza_s_rakovinoy_simas_ar874bi_1_105_56sm_2_verkhyashch_3_rasp_dv_i_1_vydv_yashchik_dovod3/;Тумба с раковиной vintage 105 см Tiffany World Veronica Nuova VER6105V+AR874BI*1KOMPLEKT;Тумба с раковиной;196170;Tiffany World;VER6105V AR874BI*1KOMPLEKT;276939;Don't exist 'oldprice';https://santehmoll.ru/wa-data/public/shop/products/70/61/196170/images/165998/165998.970.jpg;Veronica Nuova;В наличии;_196170_Тумба с раковиной vintage 105 см Tiffany World Veronica Nuova VER6105V+AR874BI*1KOMPLEKT;['Tiffany World VER6105V AR874BI1KOMPLEKT', 'VER6105V AR874BI1KOMPLEKT', 'Veronica Nuova VER6105V AR874BI1KOMPLEKT', 'Тумба с раковиной VER6105V AR874BI1KOMPLEKT'];['Тумба с раковиной VER6105V AR874BI1KOMPLEKT', 'Тумба с раковиной VER6105V AR874BI1KOMPLEKT'];['В Наличии. Доставка', 'Быстрая доставка. В Наличии'];['Тумба с раковиной vintage 105 см Tiffany World VER6105V+AR874BI*1KOMPLEKT', 'Тумба с раковиной Tiffany World Veronica Nuova VER6105V AR874BI1KOMPLEKT'];#Tiffany-World#;"Error! Fail to create new Ads: {'result': {'AddResults': [{'Errors': [{'Code': 5006, 'Message': 'Неверное использование поля', 'Details': 'В поле Text недопустимы слова длиной более 23 знаков: ""Тумба с раковиной vintage 105 см Tiffany World VER6105V+AR874BI*1KOMPLEKT""'}]}]}}"
